id,source_document_id,record_type,external_ref,source_page,record_date_text,raw_text,payload,extraction_notes
371a0ecf-0e5d-5d72-ab85-22c133e99720,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK347 MELISSA LOUISE C17256,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": """", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 30, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""NORTH SHIELDS"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 33918, ""licence_y_n"": """", ""lk_number"": ""LK347"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 7.1, ""port_letters_and_number"": ""LK347"", ""registered_tonnage"": 2.72, ""rss_number"": ""C17256"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 37.64, ""vessel_name"": ""MELISSA LOUISE"", ""year_built"": """"}",
5636556d-a9b9-5a8d-b9d8-9cdf6b5cc545,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK158 OSPREY A12557,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 37.3, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""SCALLOWAY AND ISLES"", ""hull_material"": ""W"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 33287, ""licence_y_n"": """", ""lk_number"": ""LK158"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 7.28, ""port_letters_and_number"": ""LK158"", ""registered_tonnage"": 2.89, ""rss_number"": ""A12557"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 36.441, ""vessel_name"": ""OSPREY"", ""year_built"": 1983}",
c1a2fa5d-2eba-54ba-ac5b-a4a371e2a53c,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK17 SWIFT A12449,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 12, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""SCALLOWAY AND ISLES"", ""hull_material"": ""W"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 30141, ""licence_y_n"": """", ""lk_number"": ""LK17"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 6.28, ""port_letters_and_number"": ""LK17"", ""registered_tonnage"": 1.11, ""rss_number"": ""A12449"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 17.206, ""vessel_name"": ""SWIFT"", ""year_built"": 1963}",
bedb5f12-db2b-5134-97fe-e3118ec16099,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK901 SEA GULL B10417,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""EIR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 20, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""SCALLOWAY AND ISLES"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 22442, ""licence_y_n"": """", ""lk_number"": ""LK901"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 6.2, ""port_letters_and_number"": ""LK901"", ""registered_tonnage"": 1.3, ""rss_number"": ""B10417"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 23.136, ""vessel_name"": ""SEA GULL"", ""year_built"": 1989}",
51e0c788-7381-5a78-928e-7f9704062728,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK3369 ACTIVE C16008,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 14.9, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""WHALSAY AND SKERRIES"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 33497, ""licence_y_n"": """", ""lk_number"": ""LK3369"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 6.3, ""port_letters_and_number"": ""LK3369"", ""registered_tonnage"": 1.31, ""rss_number"": ""C16008"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 19.935, ""vessel_name"": ""ACTIVE"", ""year_built"": 1983}",
64713e3c-6a6b-583b-8376-93448e4344f3,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK520 PEGASUS A B10794,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""KIRKWALL"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 63, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""WESTRAY"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 30334, ""licence_y_n"": """", ""lk_number"": ""LK520"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 7.1, ""port_letters_and_number"": ""LK520"", ""registered_tonnage"": 4.09, ""rss_number"": ""B10794"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 48.94, ""vessel_name"": ""PEGASUS A"", ""year_built"": 1988}",
c60fe694-f3f1-5d76-91b5-b1207e9318de,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK86 CAPELLA A12505,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 55, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""DUNROSSNESS AND FAIR ISLE"", ""hull_material"": ""W"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 30914, ""licence_y_n"": """", ""lk_number"": ""LK86"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 9.95, ""port_letters_and_number"": ""LK86"", ""registered_tonnage"": 8.23, ""rss_number"": ""A12505"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 56.59, ""vessel_name"": ""CAPELLA"", ""year_built"": 1956}",
3037c312-4642-55c6-ae22-2cd3f971af24,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK353 INTREPID B10623,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": """", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 64, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""W"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 30904, ""licence_y_n"": """", ""lk_number"": ""LK353"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 8.02, ""port_letters_and_number"": ""LK353"", ""registered_tonnage"": 4.77, ""rss_number"": ""B10623"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 56.068, ""vessel_name"": ""INTREPID"", ""year_built"": 1978}",
7ccc2cc4-7eca-5a6b-984e-be4026b634b4,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK395 RESOLUTE B14689,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 260, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 33767, ""licence_y_n"": """", ""lk_number"": ""LK395"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 9.96, ""port_letters_and_number"": ""LK395"", ""registered_tonnage"": 7, ""rss_number"": ""B14689"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 153.852, ""vessel_name"": ""RESOLUTE"", ""year_built"": 1996}",
ac6e87e0-30ca-5235-9430-f6956077dc43,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK41 SUD AYRE A12468,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 26, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""W"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 33296, ""licence_y_n"": """", ""lk_number"": ""LK41"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 7.6, ""port_letters_and_number"": ""LK41"", ""registered_tonnage"": 4.04, ""rss_number"": ""A12468"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 33.36, ""vessel_name"": ""SUD AYRE"", ""year_built"": 1983}",
97288408-5947-54ed-9f79-8c3ce8b1c5aa,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK431 PATHFINDER A14728,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 53, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 20147, ""licence_y_n"": """", ""lk_number"": ""LK431"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 8.08, ""port_letters_and_number"": ""LK431"", ""registered_tonnage"": 2.86, ""rss_number"": ""A14728"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 47.928, ""vessel_name"": ""PATHFINDER"", ""year_built"": 1977}",
50100e44-37c8-5584-b997-f5c78873f20b,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK68 SCOTTIES PRIDE A12488,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 56, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""SCALLOWAY AND ISLES"", ""hull_material"": ""W"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 33274, ""licence_y_n"": """", ""lk_number"": ""LK68"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 8.64, ""port_letters_and_number"": ""LK68"", ""registered_tonnage"": 8.56, ""rss_number"": ""A12488"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 55.008, ""vessel_name"": ""SCOTTIES PRIDE"", ""year_built"": 1984}",
99d079e7-c03c-5a27-87b2-772e37e77d51,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK891 SMILING MORN A21798,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 37.3, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""SCALLOWAY AND ISLES"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 21577, ""licence_y_n"": """", ""lk_number"": ""LK891"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 6.46, ""port_letters_and_number"": ""LK891"", ""registered_tonnage"": 3.12, ""rss_number"": ""A21798"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 32.935, ""vessel_name"": ""SMILING MORN"", ""year_built"": 1978}",
425dfb07-ee5a-5939-9676-21f531811122,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK424 BLOSSOM A12660,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 11, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""WEST MAINLAND (SHETLAND)"", ""hull_material"": ""U"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 33297, ""licence_y_n"": """", ""lk_number"": ""LK424"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 7.72, ""port_letters_and_number"": ""LK424"", ""registered_tonnage"": 2.21, ""rss_number"": ""A12660"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 21.394, ""vessel_name"": ""BLOSSOM"", ""year_built"": 1962}",
fe8fe49f-20b9-5ff4-ba71-971ebb58cac2,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK159 SUSAN B13948,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 11.2, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 33962, ""licence_y_n"": """", ""lk_number"": ""LK159"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 4.9, ""port_letters_and_number"": ""LK159"", ""registered_tonnage"": 0.72, ""rss_number"": ""B13948"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 13.468, ""vessel_name"": ""SUSAN"", ""year_built"": 1985}",
f6c10867-7257-5eb5-8d9e-d63ad84860f3,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK168 KINDLY LIGHT A14680,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": """", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 51, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""W"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 20462, ""licence_y_n"": """", ""lk_number"": ""LK168"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 9.75, ""port_letters_and_number"": ""LK168"", ""registered_tonnage"": 7.1, ""rss_number"": ""A14680"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 56.1, ""vessel_name"": ""KINDLY LIGHT"", ""year_built"": 1963}",
307e0aa2-233f-56da-aef0-406396c241a9,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK22 LAEBRAK C18795,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 28, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 33643, ""licence_y_n"": """", ""lk_number"": ""LK22"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 6.53, ""port_letters_and_number"": ""LK22"", ""registered_tonnage"": 1.42, ""rss_number"": ""C18795"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 29.121, ""vessel_name"": ""LAEBRAK"", ""year_built"": 2004}",
e1cb824a-9ef4-567e-809b-2592ba71744a,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK341 SILVER STAR A12633,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBS"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 7, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""W"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 20653, ""licence_y_n"": """", ""lk_number"": ""LK341"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 6.37, ""port_letters_and_number"": ""LK341"", ""registered_tonnage"": 1.57, ""rss_number"": ""A12633"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 15.571, ""vessel_name"": ""SILVER STAR"", ""year_built"": 1955}",
